"End Year","End Quarter",A,AA,AAPL,ABBV,ABC,ABT,ACE,ACN,ACT,ADBE,ADI,ADM,ADP,ADS,ADSK,ADT,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALLE,ALTR,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,AON,APA,APC,APD,APH,ARG,ATI,AVB,AVGO,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF.B,BHI,BIIB,BK,BLK,BLL,BMS,BMY,BRCM,BRK.B,BSX,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBG,CBS,CCE,CCI,CCL,CELG,CERN,CF,CFN,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COH,COL,COP,COST,COV,CPB,CRM,CSC,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVC,CVS,CVX,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLPH,DLTR,DNB,DNR,DO,DOV,DOW,DPS,DRI,DTE,DTV,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMC,EMN,EMR,EOG,EQR,EQT,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,F,FAST,FB,FCX,FDO,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOSL,FOXA,FSLR,FTI,FTR,GAS,GCI,GD,GE,GGP,GILD,GIS,GLW,GM,GMCR,GME,GNW,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HCBK,HCN,HCP,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSP,HST,HSY,HUM,IBM,ICE,IFF,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBL,JCI,JEC,JNJ,JNPR,JOY,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KRFT,KSS,KSU,L,LB,LEG,LEN,LH,LLL,LLTC,LLY,LM,LMT,LNC,LO,LOW,LRCX,LUK,LUV,LYB,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHFI,MHK,MJN,MKC,MLM,MMC,MMM,MNK,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MU,MUR,MWV,MYL,NAVI,NBL,NBR,NDAQ,NE,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NU,NUE,NVDA,NWL,NWSA,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCG,PCL,PCLN,PCP,PDCO,PEG,PEP,PETM,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PLL,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,QCOM,QEP,R,RAI,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SE,SEE,SHW,SIAL,SJM,SLB,SNA,SNDK,SNI,SO,SPG,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SWK,SWN,SWY,SYK,SYMC,SYY,T,TAP,TDC,TE,TEG,TEL,TGT,THC,TIF,TJX,TMK,TMO,TRIP,TROW,TRV,TSCO,TSN,TSO,TSS,TWC,TWX,TXN,TXT,TYC,UA,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSN,VRTX,VTR,VZ,WAG,WAT,WDC,WEC,WFC,WFM,WHR,WIN,WLP,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YHOO,YUM,ZION,ZMH,ZTS
2012,4,62.223,47.37094,77.20216,#N/A,83.52662,68.23389,83.07607,73.26761,86.58553,58.93333,68.60465,50.66467,74.1841,94.46973,60.63125,#N/A,63.50162,73.83339,47.88076,63.42172,61.59108,82.60227,58.60394,82.693,62.27725,61.78033,69.48357,#N/A,65.15913,79.91905,51.1918,78.26567,70.46877,75.52375,67.43636,98.72177,76.67762,74.718,64.74892,51.675,58.76151,58.51969,69.72554,77.61697,47.94865,83.15159,#N/A,38.45065,57.95729,81.90459,90.20724,67.94256,47.3469,58.20752,69.49783,57.2889,31.9124,60.49005,54.61621,63.38969,85.02869,52.25545,82.79549,45.37535,54.06311,76.86621,66.92623,72.85927,58.2452,73.81093,28.5297,64.994,76.40643,54.56862,56.33528,75.07204,72.31223,64.0519,65.68137,86.19281,60.82135,80.01929,68.49853,91.03307,58.567,68.40746,78.80228,74.88811,#N/A,46.64156,57.62712,71.01159,73.21182,80.20014,73.75034,58.34393,82.99712,42.0626,72.33566,69.71429,92.47237,76.00255,48.87844,77.06863,76.13119,63.15113,60.82719,72.18107,90.37669,65.74132,66.8723,75.23206,47.41955,51.60163,63.92606,69.35277,59.8181,69.60663,62.79688,56.06466,67.517,69.00463,77.73084,61.80124,63.72914,69.56961,82.777,#N/A,51.4411,71.25663,70.63819,70.63319,87.27934,90.627,#N/A,74.64388,48.88151,51.90267,43.72974,65.74325,61.59045,82.51768,60.09013,94.8513,74.68477,72.76653,77.54127,49.11217,38.81814,81.19566,77.18487,70.92379,73.44377,75.52994,74.43166,66.15466,75.67992,62.96343,62.44059,77.508,72.71183,62.01261,82.60467,63.97252,43.30735,65.55106,36.78249,72.73206,19.6837,54.98475,80.71937,60.79385,73.83652,#N/A,54.10292,86.23323,61.89848,53.37671,61.09259,67.91315,74.71077,67.624,49.73661,53.59591,65.5806,81.51093,63.13666,81.85703,27.46132,63.62349,37.68303,64.72072,70.26951,56.58819,64.25715,79.06465,70.96266,84.33868,43.40491,#N/A,55.97232,54.06977,50.73075,#N/A,63.78059,81.27084,65.64103,61.52485,46.71231,53.54265,79.23805,58.92789,61.37725,61.11111,61.5465,32.81146,79.67693,84.07734,84.64467,49.67684,59.09482,72.02863,68.52258,68.04187,60.67063,29.69374,52.18954,79.7736,63.87392,44.13848,64.19657,88.4501,67.84768,77.24345,54.7541,72.37956,57.11787,84.61893,70.25078,64.42726,69.32858,52.79805,75.1327,65.61959,58.29821,65.58152,57.2259,50.2792,68.13966,47.3894,59.24608,55.94645,74.40105,63.7931,61.99095,69.93549,65.94644,85.65063,#N/A,66.51721,74.68278,#N/A,60.6093,#N/A,50.20151,87.27454,66.94592,81.59554,71.11659,79.55936,63.22517,54.92841,65.61163,74.44222,51.75026,57.94431,56.99565,75.36307,68.38622,56.42196,52.47525,59.07915,#N/A,74.02185,87.07854,79.89713,66.33007,61.72186,83.86565,73.52941,64.0695,76.20226,64.56081,75.55373,56.60988,52.12288,71.07069,75.20471,70.60884,90.13464,56.42845,71.22558,68.42994,#N/A,73.85842,83.85065,58.72647,55.20297,#N/A,66.71388,62.96906,39.24891,54.05696,74.09272,73.87025,52.55285,52.66864,69.47736,65.90809,#N/A,64.6744,48.88274,57.30159,53.23059,64.22145,53.90713,54.58203,47.13994,88.88889,69.32792,#N/A,66.197,60.65946,45.46842,63.19467,57.30239,47.44335,83.1554,48.84985,51.34423,70.54747,#N/A,44.36643,75.68088,65.36275,66.02694,83.51175,54.17375,59.896,39.73829,30.62135,57.52473,52.65244,66.25808,75.76248,78.88519,73.57922,44.9926,63.55404,90.99335,71.19344,58.92,68.86941,64.36451,65.133,67.03176,67.96092,66.44345,68.2241,75.70658,62.03407,67.899,83.54267,70.04549,80.376,40.80679,86.02476,58.40551,88.4184,#N/A,78.14166,58.73949,68.01878,70.25731,59.65881,#N/A,60.597,85.83927,94.56439,59.65625,58.531,76.79125,40.4696,74.39753,65.16756,81.15642,77.84982,64.78057,61.72545,61.73369,86.45872,76.62758,43.38327,67.38697,48.48387,91.90185,66.8028,81.52685,56.44396,77.52821,66.96712,70.36135,76.58604,90.04955,35.756,78.19277,69.33406,62.65419,46.36896,49.87551,69.38617,83.66439,64.4696,44.72459,46.56005,62.73649,55.87382,68.21429,64.63213,50.49293,70.46616,64.69872,70.29395,68.2346,65.94884,66.70345,62.33416,90.71929,76.32897,64.76704,#N/A,63.5396,74.95946,80.09959,62.51382,77.41597,66.94808,82.0799,79.08704,61.13046,64.50067,76.42216,79.44795,69.96578,75.17206,56.84705,78.79144,64.94585,64.95062,70.70997,70.54514,65.24297,82.44696,68.00369,80.76576,73.78088,65.8919,55.24189,69.40538,68.37437,53.24292,86.72566,69.76418,56.69305,66.04555,58.64605,86.69633,61.92595,87.63295,65.82028,49.69925,54.70671,60.2649,71.05622,68.94505,45.06195,68.87953,82.57491,67.79966,57.28883,77.19528,71.06567,69.21234,60.7438,61.59569,51.10605,#N/A,60.08563,78.36308,60.38851,70.29353,#N/A
2013,1,62.71312,47.11224,68.04573,#N/A,86.65845,73.01015,85.70203,76.62518,87.71615,63.32326,71.52943,56.96466,78.42081,95.226,63.63259,#N/A,69.94749,78.57812,52.35022,65.6716,60.83275,86.78495,60.23895,84.80785,69.98881,57.99491,75.32695,#N/A,65.81888,78.80877,56.49042,81.24368,74.17432,80.721,70.60747,97.93536,77.86571,76.94241,68.11218,51.28458,62.01813,59.69957,73.15781,79.50693,48.61926,76.99473,68.1938,45.95027,63.47827,84.92416,91.70344,71.46313,48.40387,61.20134,73.29157,59.33059,42.56286,61.62187,63.74357,67.74074,87.288,55.01332,86.9933,48.62175,59.7157,78.45747,74.64717,79.81814,59.5,78.77631,41.32694,66.6387,73.01205,56.59584,60.15871,81.20613,72.61315,67.13873,64.6627,89.11595,64.9661,83.05933,72.29727,87.00774,56.23691,78.72005,82.77357,71.10938,72.24284,50.8401,54.5816,74.51104,78.39162,84.28094,81.90128,62.46208,85.12932,50.00721,73.97155,70.97149,94.04822,81.85957,49.88724,73.52517,81.52862,59.88086,63.39727,73.2222,91.41703,70.68617,80.46234,76.29591,53.05529,53.59674,69.41663,71.479,54.3698,70.33382,64.68147,56.09542,71.80331,71.93364,81.55496,68.0072,65.90678,69.29307,85.11435,#N/A,49.9178,76.01922,73.57162,73.72652,90.20786,92.52805,#N/A,78.09361,51.17865,54.97773,44.52414,68.11938,61.12914,83.87815,64.32858,95.9948,77.68262,77.5891,79.1719,50.78772,44.70041,82.32555,80.11431,74.41697,75.00666,79.70052,75.65884,63.59719,76.16851,64.37143,63.77706,75.41909,76.83977,63.743,83.15535,64.28952,46.72888,67.93336,36.39871,67.98412,29.80311,51.57834,79.1395,61.05703,75.77271,#N/A,53.53388,78.61454,63.57413,53.86717,59.26548,71.47759,77.83678,69.22489,53.70791,56.98967,68.45562,79.21368,63.65809,84.9958,27.07154,68.12153,36.69592,67.23814,73.37653,57.13163,66.61288,79.08595,79.47187,89.76264,45.01691,#N/A,59.67014,57.54922,54.18375,#N/A,66.77594,85.84904,68.7739,55.28349,50.18813,51.67925,81.43223,61.92167,61.37143,66.61948,65.36596,35.18317,82.4138,86.08057,86.7033,56.77886,61.49264,73.73622,72.57554,70.14381,62.28758,40.00655,65.40113,86.1944,61.53524,45.63745,66.73913,91.44489,68.00997,80.15088,68.13825,75.86425,58.99454,86.59485,73.41379,67.79644,72.32973,58.51564,75.16644,65.68354,60.73375,64.11324,60.26607,57.54932,76.14828,46.63542,57.5074,57.85758,75.07531,71.59515,66.21635,73.68909,68.3513,89.17144,#N/A,68.55474,78.57677,#N/A,72.05972,#N/A,52.99551,90.40862,69.69653,77.96662,76.87184,80.74786,65.11444,56.88126,69.43204,79.84221,59.14134,60.40629,61.47753,76.51234,70.1474,59.37832,56.27809,65.33626,#N/A,75.34165,88.49262,81.66163,69.52917,66.066,87.12897,77.74432,68.0948,78.69913,65.8993,81.48231,61.87005,55.63956,67.82466,79.74937,74.45112,92.28913,59.26328,74.114,72.858,#N/A,69.023,85.87,62.53353,56.38428,#N/A,69.47387,65.36263,43.25134,56.5072,77.50892,75.1316,58.961,54.74748,72.44518,67.08672,#N/A,67.96929,50.73953,67.46523,55.48747,70.45325,50.43975,61.7111,45.08413,91.33119,72.61378,#N/A,67.31795,61.2576,51.09366,68.7877,57.59655,50.82728,85.80328,51.66866,52.15819,74.23041,#N/A,49.279,77.83479,70.1646,64.18371,86.06275,54.8354,64.91523,45.149,39.98447,60.22343,58.56967,71.596,77.43047,78.90775,77.11348,54.11087,70.4044,81.4241,75.40468,62.96964,74.52423,70.67966,66.80845,69.52413,69.52306,68.63615,70.96661,78.41514,65.76135,69.68692,86.72436,73.37982,79.57331,47.26918,87.84432,60.89296,89.24269,#N/A,75.79763,61.01509,68.68068,72.83824,62.06543,#N/A,64.2387,87.20553,94.7402,62.34294,63.23504,73.683,43.3353,76.8454,65.67771,83.76308,80.09132,72.28219,67.79279,62.61869,87.29238,81.15706,50.73536,70.89818,58.09245,92.8708,68.7209,85.02323,58.56124,78.47067,71.16083,72.89733,80.52107,90.08723,39.99161,81.63792,73.92068,63.04355,49.77428,57.17607,72.86825,88.25719,66.30154,48.83869,57.86883,68.67435,64.09052,72.36024,68.01836,56.63788,67.83811,66.99207,73.40066,71.17342,70.69147,73.5014,65.80016,91.86716,79.78397,70.032,#N/A,67.48386,79.40826,82.71055,69.15089,82.26448,71.32757,81.11331,83.29232,65.13135,67.83391,78.46318,80.33961,76.51668,76.46712,64.65524,81.40429,69.91121,64.25606,73.56497,72.28586,69.09852,84.64127,68.61396,82.76943,77.18138,72.17651,54.99906,70.65129,72.84737,59.48074,88.86774,74.20052,63.97465,68.14251,62.08982,89.6824,64.50837,83.49791,68.8197,48.32958,57.01375,67.34276,73.85543,72.66493,47.902,71.4908,85.387,69.706,60.98011,81.16883,75.3712,71.01083,62.59559,64.38063,56.52783,#N/A,66.34328,80.37237,63.37808,74.2914,#N/A
2013,2,63.10844,45.93046,63.84335,#N/A,87.96362,71.72618,85.83368,72.47421,91.84728,64.74564,69.28561,57.13204,80.08506,95.90058,57.75741,#N/A,68.19795,69.7632,50.89248,70.67322,63.51543,63.98386,62.87666,82.92838,73.34671,61.29792,73.70461,#N/A,62.85976,78.82857,59.80733,79.10667,75.63235,76.58696,72.49963,89.69142,78.70344,76.29978,69.62246,53.18085,61.41396,61.397,74.19939,76.2473,46.06282,78.57305,69.14416,46.28224,63.13864,86.67563,92.48918,75.95969,49.7011,58.65146,75.78081,61.49535,47.0488,64.47029,65.13921,62.99197,81.0645,54.84159,88.47233,48.70776,59.71097,67.74681,71.47025,81.85696,58.36336,80.85729,48.3217,69.05061,74.15982,58.19687,63.82574,78.31193,76.15293,64.38649,62.87947,84.56804,62.45253,83.7319,69.24767,87.64955,56.22716,78.93171,83.04166,65.83156,73.99937,50.806,52.09755,77.79049,75.84429,79.75378,73.27474,65.03658,84.5608,58.33659,76.03835,67.9774,89.67548,79.76739,45.77634,76.58337,82.34886,62.56603,63.54816,73.42525,91.98122,65.63544,78.57256,68.57692,49.64687,58.66457,66.22651,72.37981,54.61526,62.15783,58.88178,58.97244,73.0657,71.60612,78.46189,70.4579,67.58105,66.24454,86.02364,78.62986,53.34656,67.92145,74.08466,76.17473,88.06178,92.56219,#N/A,79.03429,56.93125,52.99687,44.20073,69.63168,61.33941,81.36716,63.0201,92.44736,79.71442,69.873,79.60906,48.98722,52.82574,78.39008,81.64963,69.93413,75.60376,73.98292,76.17273,63.0942,76.20811,63.18905,64.45254,76.68026,80.95139,65.66022,84.29182,62.7373,50.30731,69.40306,44.30164,60.09383,27.01875,53.45614,79.18108,64.07008,69.24049,#N/A,50.66946,80.03488,63.67503,47.87629,54.82779,73.59248,77.31228,71.59587,54.70933,53.12009,66.82279,80.7906,64.68932,86.07023,31.84511,68.58831,37.06325,68.35575,75.24585,60.49064,66.69058,79.05708,80.63744,86.91833,47.07478,#N/A,63.61004,69.64076,56.06165,#N/A,69.47495,85.8671,72.67011,57.17903,50.90982,55.4151,83.66831,62.59414,64.8104,67.17377,67.1583,37.66882,80.85503,76.35207,88.33632,54.50468,64.87181,74.31053,73.79588,69.72515,62.90049,40.94048,62.5367,78.88551,63.14912,50.56137,65.04455,91.7095,72.72648,70.28475,71.53162,74.35828,62.48022,78.48378,70.68782,70.10252,72.53906,47.16872,75.81049,69.54543,63.03445,66.03421,60.75758,56.82277,78.36677,47.25129,53.17214,60.66354,76.86217,71.20995,68.83311,70.6955,69.73332,87.73428,#N/A,70.61905,77.56489,#N/A,73.67985,#N/A,56.63854,86.28557,69.96409,79.81552,70.65471,72.01775,69.74356,59.02442,66.44368,64.72134,57.46075,66.38773,63.81388,78.9269,72.21705,60.92103,54.9413,63.43411,#N/A,77.97405,89.33408,77.55031,66.95986,64.39976,87.70575,76.95121,68.53078,80.04,69.08863,73.7067,65.30882,60.41091,68.48891,79.31393,74.99322,85.86031,57.39291,75.5845,73.75342,#N/A,73.7697,86.24667,58.89442,53.431,#N/A,71.246,66.02724,46.50284,63.14181,70.00809,77.29358,65.05108,53.04287,68.87959,68.69375,#N/A,68.95933,49.73919,68.01483,54.99825,72.74174,42.68137,63.11743,45.94015,88.05246,74.47003,#N/A,72.204,60.49408,51.41748,65.664,59.38484,53.28729,81.27959,48.92069,53.92045,74.36561,#N/A,50.28085,69.29133,72.01965,61.17424,87.66939,58.7893,66.56531,50.47756,39.73812,61.74033,60.05281,63.90655,80.39931,82.55765,75.85157,50.0939,71.835,82.93835,72.82692,65.25886,74.41311,70.87957,67.78518,66.23177,67.39966,65.64478,69.42307,72.56493,68.38178,71.9922,80.83056,67.7534,81.34747,45.18766,88.10066,66.27991,89.35466,#N/A,78.77534,55.58908,69.84483,75.49637,57.79024,#N/A,64.61173,88.69495,96.00505,65.4732,57.90781,70.18997,42.1354,77.37758,64.29829,81.39614,81.39249,69.04675,69.14207,67.44997,89.14753,75.29282,57.1114,74.19233,57.81094,93.31171,69.99171,85.91014,56.84227,80.08981,73.12917,73.80711,71.7105,89.58974,44.74954,82.61252,74.74335,65.37605,53.60351,60.32856,76.71531,89.42785,64.426,48.10754,53.87067,68.04679,59.60326,69.5491,65.11215,55.34857,61.76143,64.31765,73.58596,73.179,70.88441,71.95186,66.69297,92.62347,81.67583,72.83205,#N/A,66.164,74.48863,84.566,70.05681,74.831,70.43024,84.05222,83.36591,64.15525,63.058,79.13512,82.8879,77.56584,79.65018,65.6638,83.00767,70.12838,65.21239,69.65015,74.12312,68.74614,85.97609,65.15421,85.26311,79.34357,63.89529,52.65594,69.97034,69.57414,68.24014,82.54137,75,60.4072,69.94979,66.61871,83.345,68.06168,86.09513,67.26009,47.44449,62.98295,68.577,66.52988,72.18523,51.78733,66.6049,76.80053,70.12838,57.80552,74.78582,75.38625,72.10522,62.72326,61.85443,57.85669,#N/A,68.67642,76.76921,66.3703,73.94086,#N/A
2013,3,67.14054,46.54928,67.59166,#N/A,89.3177,66.8624,86.87488,73.13093,93.142,68.80968,70.6647,59.86811,81.49742,96.69937,61.53974,#N/A,68.77795,66.76721,53.98533,70.85013,65.14644,66.155,64.5685,76.72604,74.97694,65.04415,75.17729,#N/A,65.66621,82.93523,65.01518,80.9959,78.04,80.32567,74.94971,89.92522,81.1065,80.56352,74.2689,53.56318,63.20686,66.5166,73.67534,78.91216,48.34331,73.42463,72.54645,45.84757,63.65209,86.84695,92.154,79.16859,51.51579,55.98306,77.953,61.31186,54.55355,66.669,65.66522,65.72639,81.28103,56.39643,89.87566,51.80674,61.22946,70.17177,71.12289,82.71143,49.42092,81.26475,57.54336,72.7242,74.53797,58.43591,64.88805,65.2493,78.7739,62.48159,63.10205,85.81586,62.13746,85.51838,72.79379,87.80059,54.54619,84.64384,84.74765,70.711,74.04691,56.55553,54.42351,79.04432,76.62455,81.03229,71.14858,64.39911,86.03069,56.88353,79.04049,72.17567,84.97842,80.32057,50.19607,78.59253,83.20167,60.9812,65.873,77.55393,92.52684,67.70042,66.5279,74.43564,54.26555,56.90574,68.94794,75.698,49.44627,67.77816,62.0663,59.00355,72.38049,72.494,81.59107,75.02754,70.41946,66.29181,86.91515,81.13509,54.2844,63.46177,76.641,76.66879,89.36591,93.681,#N/A,81.30183,59.32495,54.4455,41.47473,73.12691,65.17007,78.60927,58.5424,89.6833,76.93616,68.83025,74.29017,51.3908,56.18118,80.06307,85.02266,65.01834,76.02721,68.81422,77.39275,65.22258,78.38753,68.02132,70.60169,70.82342,83.49107,65.68868,76.78618,59.16161,56.50364,70.37469,39.03728,60.8879,26.11377,58.02465,69.91178,65.79018,71.38853,#N/A,53.34788,83.54125,67.62191,46.84874,57.68917,75.75681,81.40288,71.59587,59.10563,58.19334,70.20973,84.2042,66.65295,88.39278,31.27695,68.371,37.904,71.94597,76.82248,64.05519,67.50497,77.29435,85.15625,84.65903,47.91452,#N/A,63.63326,73.9684,57.89386,#N/A,69.16182,86.60858,70.50009,62.17156,52.17653,63.48611,84.37817,65.78787,68.59529,68.62979,68.52647,37.28316,72.99818,67.95082,85.94176,58.315,65.001,77.58222,74.91081,70.85608,65.16507,38.38646,60.66896,81.11372,68.12349,51.34941,66.23585,92.18829,75.04852,67.88004,72.32253,76.7123,59.50305,80.70405,70.93867,73.62221,76.13096,47.631,61.0027,72.42817,63.11639,67.32306,64.50734,58.3777,78.77431,47.71544,54.02461,59.77891,72.42232,61.42295,69.67625,66.92253,71.989,82.74207,#N/A,71.65688,70.91873,#N/A,79.08949,#N/A,57.6395,86.734,71.86125,83.63383,68.5678,71.04459,68.79033,62.65718,69.0848,65.82105,60.06572,73.32604,66.90505,79.67037,76.21555,64.3901,55.89242,66.4146,#N/A,71.649,91.34209,72.33991,68.11285,66.54025,79.19351,73.67824,71.21372,82.5379,72.50887,76.98605,66.58952,61.10361,74.75816,82.2554,70.49554,75.77444,57.25776,78.08073,76.51457,#N/A,66.56929,83.684,60.89315,48.35667,#N/A,72.14307,66.27039,49.69552,61.00744,70.805,77.33557,68.661,57.55639,71.79449,73.49023,#N/A,71.9084,50.60357,66.34,55.14023,70.69344,41.61334,68.6892,48.0064,89.37304,77.60627,#N/A,76.00862,62.96866,52.435,67.35764,61.70995,50.42503,78.88466,54.20378,56.10767,75.5183,#N/A,52.267,74.8952,72.28608,63.9393,89.57277,60.27564,70.78056,48.68789,46.64173,62.72788,52.01493,64.02693,83.50769,82.66683,78.11723,50.727,68.77576,85.37263,73.64314,68.54682,72.09767,73.24969,70.99078,60.25529,71.6882,65.50874,72.8953,72.53622,67.97164,74.9974,79.08459,60.86334,83.84913,45.48313,88.37859,67.95586,90.14439,#N/A,75.29664,57.60023,71.4397,80.02087,60.88064,#N/A,63.85988,88.84275,97.28246,64.31315,62.49717,68.05954,41.08148,73.669,69.42563,82.85655,83.59441,67.79057,67.26945,73.0529,91.03458,67.49143,56.90974,73.63585,61.8432,93.61928,72.13927,86.3233,62.90503,82.2658,71.76323,77.60423,63.76569,82.18916,42.92443,83.70193,76.43257,66.08596,58.82152,60.60415,75.22991,90.61531,67.95573,47.9487,62.50883,69.60136,62.51923,63.4273,61.63836,57.55604,63.94966,61.58587,69.847,76.25436,65.36837,66.91203,67.73209,93.80917,83.87061,75.14273,#N/A,65.12089,76.28574,86.51625,72.66985,66.20631,75.82378,83.30407,86.01582,68.53963,64.18468,80.53282,87.07338,80.05913,81.63326,66.6431,83.14741,71.96553,61.108,72.281,74.47607,73.21344,86.77658,67.93971,85.78736,83.37188,63.1818,54.7991,70.44028,72.72455,65.657,70.9625,68.01007,66.0341,71.68529,67.08878,81.35728,68.10186,87.87511,72.50962,48.7314,63.60017,69.58284,69.10271,71.39404,54.52231,66.72355,78.028,74.26017,63.89047,71.53407,75.78477,76.84,58.83939,64.3531,61.17435,#N/A,77.21762,77.62109,64.21373,76.95233,#N/A
